date,ALV,BAS,BMW,BAY,BEI,CON,DBK,EOAN,FME,HEI,HEN3,MUV2,PAH3,PUM,SAP,SIE,VOW3
1992-12-02,-0.18861948167683315,0.05958938787394095,-0.7337307604550453,0.012535108294529616,-0.7406170106712009,-0.6081027952107194,-0.2826270959561913,-0.33476267423168915,-0.5083992344744042,0.8251902174626075,-2.5379887669012504,0.4195958017558785,-0.018233005640731277,-0.02333837352413218,-0.29929273847403953,-0.16692871043799193,-0.8235599990203843
1992-12-03,-0.0058759690079240555,-0.016500023751685834,-0.4295686673159691,0.11502497281451761,0.1592902241883817,-0.3369584415891697,-0.2181707387956246,-0.0041251771875469466,0.22348180834534645,-0.8341410729069523,-2.036203096142476,0.41511834213384763,-0.11085605284037445,-0.02333837352413218,0.25073436438115276,-0.1965410926228573,-0.6289479844792557
1992-12-04,-0.32058790730676423,-0.28870832466525087,-0.6464562833836064,-0.3850757335116799,0.6013400029658342,-0.049812085221643224,-0.2526959687962126,-0.47019363291572747,-0.02085824546322736,-0.4534383347806706,-0.9618411032219472,0.20030356275311764,-0.11106812640199137,-0.02333837352413218,-0.05475176831456094,-0.4495115687795961,-1.05951431369097
1992-12-07,0.04681651970704571,-0.049251188359969944,-0.22296954861930118,-0.07707518546654084,-0.37938423398678417,-0.2953946932924334,0.13345158729987133,0.20717736235742468,-1.0548672074389842,0.4444874793363257,-0.39780764819279174,-0.011973954095067671,-0.48562401735171196,-0.422088243909388,-0.08528753430386839,0.030982423034944872,0.4077651940985365
1992-12-08,-0.934314281586946,-0.5430540034173267,-0.33526821649893973,-0.1356210582920194,-0.06361013810189194,-0.33696457475687347,-0.8993162604577309,-0.1708792255933229,0.3754703930054977,-0.2850333556108396,-0.7806299868774479,-0.22425147094325296,-0.018233005640731277,-0.6282192517745712,-0.7320038229709277,-0.4172652135177355,-0.5390098448298914
1992-12-09,-0.4354290260161841,-0.5256479333465602,-0.2811898201402163,-0.07281218246065285,0.20020767537040884,0.3155859919358474,-0.33256282343256316,0.162628871218229,-0.31782208033317216,0.5549325988155605,-0.11230722605649757,-0.4390662503239829,0.44915800607024936,1.2178444713391892,0.7749263774035836,-0.46520434386908166,1.1340593080533914
1992-12-10,-0.494300052665521,-0.08324193195630851,-0.07162774392882759,-0.03231092615328852,-0.20063473425416053,-0.22793196538748323,-0.4285426026040678,-0.24886145877276236,-0.12022304906200766,0.27083293249793805,0.19997924393847274,-0.11928055413099065,-0.48562401735171196,-0.02333837352413218,0.09740119935463709,-0.02207774022181838,-1.05951431369097
1992-12-11,-0.5807790786488178,-0.7332423166689352,-0.7720047025139332,-0.05035751891444077,0.33669276932968845,0.31476619701893105,-0.9427416307327907,-0.216319034176812,-0.37013314451803614,-0.6714036666668801,0.4541187614607237,-1.4279263922719976,-0.39606424324223977,-2.3327891790815243,-0.2985332898764745,-0.5235071813858679,-1.0847031663070645
1992-12-14,-0.5321696297494831,0.05107275064410779,-0.1224767742631108,-0.222172893849341,-0.37938423398678417,-1.1102581655297303,-0.08334577688027003,-0.37451970554768654,-0.02085824546322736,-0.5115976374606924,0.2182116515005307,-0.011973954095067671,-0.018233005640731277,-2.1960549703030035,1.8899300195020512,0.07731675386789914,0.20462345512414495
1992-12-15,0.6579502250271857,0.11840939407865539,0.5240886202587458,0.35123431384501363,-0.20117750296243722,0.7634240942792602,0.2648545152209286,0.43336148682076675,-0.02085824546322736,0.2213952149946208,0.16273658590502768,0.20814879773653783,-0.11324352663043095,-2.3531583118771024,-0.053559143154126784,0.29917648488603843,0.6272240368887757
1992-12-16,-0.3367114326066561,-0.016500023751685834,-0.6122634647594692,-0.30744619660002165,0.33777504023095417,-0.11972190077990325,-0.3716409123352352,-0.17200063970559912,0.7247452920603066,0.3895459193750857,0.15542533741727751,-0.23209670592667317,-0.018233005640731277,2.306481564828838,-0.6139944679264849,-0.47923538702485396,-0.9797794179206374
1992-12-17,0.4621229657487905,-0.18518597085662958,0.14857489328799522,-0.03239987822408605,-0.33810414273717654,-0.3444494367138704,-0.030389317944807058,0.10784554034865301,-0.02085824546322736,-0.2850333556108396,0.338109927664265,1.403978484081862,-1.8421861664030912,-3.518057134410417,-0.29224344337030395,0.05028035752119354,-0.12424063718401764
1992-12-18,1.159296263740624,0.3539624646886909,-0.015519181368959734,0.49906812152738894,-0.3291595139986072,0.7133228486371813,0.10995150519793796,0.7405770772827612,-0.02085824546322736,-0.004475427722172445,0.32940580300793837,0.09533264594085529,1.8057201551216286,0.4462736170425428,-0.05415366007434075,0.2997158834646167,0.6334784182707366
1992-12-21,1.1067519742097156,1.3984273330691335,0.6847955898245892,0.8527589988108235,-0.02134573232854788,-0.07466600280848963,0.483231264996623,1.209059419273251,-0.7164219651285888,-0.004475427722172445,0.4948074456468549,0.308663685951374,1.6816068819021577,-0.49295036409080717,0.39213458262347717,0.6366110749555574,0.19818721737684206
1992-12-22,0.12496586304399836,0.5377657852161644,0.41121855855232176,0.5693007599221274,0.8763907393192751,-0.22793196538748323,0.37026013028592236,0.12552907629124363,-0.5234296288640786,2.987483596082077,-0.7003745547146086,0.728809245050574,-0.2928100455925581,2.9885682385841132,0.6805586594633507,0.0934057780464662,-0.8741903779242787
1992-12-23,0.12463179224775515,-0.2658063671976869,-0.06430697000769235,0.13402050926982678,-0.4737990138232955,-0.010689291410513014,0.455065562537347,0.0066663280448372355,-0.5793371242394327,-1.0694937965285727,-0.015088830311221432,0.4067818267741812,-1.3484853322420935,-0.6902450739300336,0.09210725405463188,-0.3660580303021082,-0.235127761864911
1992-12-24,-0.0058759690079240555,-0.016500023751685834,-0.015519181368959734,-0.009782395436435047,-0.02134573232854788,-0.010689291410513014,0.005161382785190877,-0.0041251771875469466,-0.02085824546322736,-0.004475427722172445,-0.015088830311221432,-0.011973954095067671,-0.018233005640731277,-0.02333837352413218,-0.024279187046443378,-0.01311544768743072,-0.014174914092233312
1992-12-25,-0.0058759690079240555,-0.016500023751685834,-0.015519181368959734,-0.009782395436435047,-0.02134573232854788,-0.010689291410513014,0.005161382785190877,-0.0041251771875469466,-0.02085824546322736,-0.004475427722172445,-0.015088830311221432,-0.011973954095067671,-0.018233005640731277,-0.02333837352413218,-0.024279187046443378,-0.01311544768743072,-0.014174914092233312
1992-12-28,0.7193694739981283,0.5133442470159953,0.9308952075931092,0.57884012938222,0.8697364816335239,0.31476619701893105,0.5932740602393266,0.6290605717396147,-0.999814002083467,-1.0966996959621784,0.6701968940921659,0.8168518508418627,2.040132647737494,-2.13291502633359,0.4956951375350667,0.5934188305293805,1.0667933975124897
1992-12-29,-0.2635342580256892,-0.21057372151733017,0.3798881417611124,0.011735984133364014,-0.45997466479587207,-1.1808663421249284,0.005161382785190877,-0.454160578500738,-0.02085824546322736,-0.004475427722172445,0.0984045954316043,-0.21773255000687114,0.5193976951760507,0.4438174424756243,-0.11051731063057509,-0.15450318925321754,0.4118107810133536
1992-12-30,0.1486259884789063,0.17757367401395852,-0.09707487115162952,0.4955710297544987,-0.4737990138232955,1.0512749448514285,-0.42316052042680397,-0.12256844613221034,-0.4910652897669244,-0.5586338865913487,0.04491329587905572,-0.011973954095067671,0.02624941382828568,7.013416618578148,-0.5161702478577672,-0.004267495276807174,0.6151310271241208
1992-12-31,-0.0058759690079240555,-0.016500023751685834,-0.015519181368959734,-0.009782395436435047,-0.02134573232854788,-0.010689291410513014,0.005161382785190877,-0.0041251771875469466,-0.02085824546322736,-0.004475427722172445,-0.015088830311221432,-0.011973954095067671,-0.018233005640731277,-0.02333837352413218,-0.024279187046443378,-0.01311544768743072,-0.014174914092233312
1993-01-01,-0.0058759690079240555,-0.016500023751685834,-0.015519181368959734,-0.009782395436435047,-0.02134573232854788,-0.010689291410513014,0.005161382785190877,-0.0041251771875469466,-0.02085824546322736,-0.004475427722172445,-0.015088830311221432,-0.011973954095067671,-0.018233005640731277,-0.02333837352413218,-0.024279187046443378,-0.01311544768743072,-0.014174914092233312
1993-01-04,-0.49778968844038923,-0.9606083025221855,-0.6451781874674725,-0.21049926366484614,-0.20117750296243722,-0.22793196538748323,-0.597576186114169,-0.24173672219272607,-0.02085824546322736,-0.004475427722172445,-0.6984806582024006,0.39875689236498285,0.026200665961569513,-0.02333837352413218,0.09195401300696544,-0.4454633150132347,-0.6434808553085875
1993-01-05,0.9991342542830148,1.3138149051711112,0.8177834979658651,0.22928441025988663,0.6109393198000891,0.9632484246038416,0.8063790319839711,0.7165116586183568,-0.02085824546322736,0.2743746709268933,0.26720569247588033,0.5992661276350769,-0.018233005640731277,-0.02333837352413218,0.5809736372222128,0.7015786192638422,0.6151310271241208
1993-01-06,-0.15945014467091545,0.6320816434687226,0.29515376404025867,0.35107064753679607,0.2922907925101586,0.8374939790144273,0.10405883952403956,0.11334092598015107,0.29308356132179597,1.6302918282287748,0.1590334594305206,-0.6232140358252122,0.8820880757971515,-0.02333837352413218,1.1897403416817962,-0.32791146774073926,-0.11562092614878391
1993-01-07,-0.23679562182312505,-0.4835979649384542,-0.6319653179289935,-0.5113856105066621,0.9918108743187516,-0.11521086402509029,-0.29221615425307823,-0.28215505746441727,-0.2299427182156636,0.7933083135933972,-0.3369219922592888,-0.21694620464331466,0.8625298772723103,-6.828335249295741,-0.27562804081858966,-0.7680724791066947,0.40280511957748627
1993-01-08,-0.31519256048030964,-0.42295777289193287,-0.27517217623610346,-0.45578094801644115,-0.9095099313472297,-0.3305726204852039,-0.2960145891817861,-0.3912937695484064,-0.02085824546322736,-0.004475427722172445,0.3936254326465339,-0.32090861744141164,-0.018233005640731277,0.20722325778587003,-1.044236738588661,-1.2031494452390348,-0.14011974111426184
1993-01-11,-0.05709047036707514,0.3152980129721478,0.3462633314126873,-0.15207673537318728,-0.02134573232854788,-0.32813249075642686,-0.296400214147192,-0.07970773395613752,-0.2307841066902452,-0.004475427722172445,-0.10196993132090935,0.0912021133394728,-0.1033237425986336,-0.952813937164561,-1.8679615322492285,0.02362554130990847,0.11176991292979521
1993-01-12,-0.3960366630317863,-0.04852653823447977,-0.2746481165064809,0.011801538985275585,-0.638439858101042,0.0953846411190729,-0.18483123827278858,-0.10144708675482829,-0.1261388182650171,-0.004475427722172445,-0.7009594057851627,-0.011973954095067671,-0.8139051515958705,-1.3579854935266433,-1.5753282931187957,0.45004773950955346,1.1076332266916287
1993-01-13,-0.3197829278341893,-0.31627154599272556,-0.69690723341093,-0.5825193136946947,-2.1186301156281164,-0.4365576119304086,-0.3949904178764913,-0.0041251771875469466,0.39899517675176904,-0.5347845288680222,0.03897548418856516,-0.3220995135875318,0.7774391403144081,-0.02333837352413218,-1.184674747119283,-0.4487398390955408,-0.5198273920866204
1993-01-14,0.20403002357384245,0.208473999354921,0.13669406438531126,0.1165693859665696,1.7173916590956733,0.3091050965797966,0.08619424527784066,0.006696401910028457,-0.44071166767822373,-0.8098090462170102,-0.3062312823542268,0.2981516053973965,-0.9008665174337838,-0.12021409218913251,0.9189090978081556,0.5194959709019611,0.593552476836213
1993-01-15,0.7463335830322677,0.16498370228195436,0.8747086822742501,0.17268578790844843,1.400037403825855,0.8354279698533674,0.540353112520171,0.47004479946855976,0.08442232733856236,0.2661489231121148,0.5658574830614577,0.39875689236498285,0.06872836019718201,-0.02333837352413218,1.0208560568651688,0.7951411211023284,0.7860798871627792
1993-01-18,1.8153005696715794,1.206903868194591,1.0125635710446848,1.322446731239211,-1.3581699647971812,1.2902408674803774,0.640088970366861,0.2208296101623388,0.7102158672763249,-0.11325947558873552,0.553888584695595,0.09021916542226628,-0.19234265065932868,-1.3022274226993278,-0.17643215471564141,0.8327235679224757,1.2533399186886578
1993-01-19,0.36535494862862444,-0.4249389716507491,1.0377475407205397,-0.17080610387617076,0.6925861816307475,-0.500343665026184,0.26299950574921077,0.6444305985586208,-0.5944088179237926,0.37154324763522134,-0.015088830311221432,0.9000807139140027,-0.018233005640731277,1.2070338986983973,-0.14638032220727648,0.3348297855011664,-0.7917237673287122
1993-01-20,-0.4269287887720323,-0.7994973960162394,0.18604393923596652,-0.24796166743784104,0.11416964758288091,-0.32307677303905885,-0.4449247918368808,0.24907782682877294,-0.2836623585440039,0.26299921244754737,-0.8131031307851394,-0.011973954095067671,-0.018233005640731277,0.21872015289188637,0.18917665243312787,-0.18826037939976312,-0.11332493752393927
1993-01-21,-0.2551130268474421,0.06866064459831898,0.17878158297337582,0.2708182452453082,0.38335531288385355,0.11547020962157502,-0.4305661123053464,0.027447946356438352,0.45124005454590566,0.8923776461655292,0.32815516230253033,-0.1124423412584093,0.9941164756253308,0.5046168096485207,-0.14612752450458358,-0.15951941111602363,-0.10956755849092646
1993-01-22,0.2679779773383247,0.4707578011680592,0.3130920712305197,0.5638545437255198,-0.8230407899169258,1.008322474229458,0.17340509446799163,0.18495500469402973,-0.07310312325736391,0.4113687569819043,-0.35833282292497315,-0.11263089407480176,-0.4244418892994514,-0.551293556696785,-2.1168879957098845,0.5932468051651436,0.8604885887631296
1993-01-25,-0.8074831139740813,-0.695545801220509,-1.5411209490076216,-0.6046258413042754,-0.378813903725019,-1.1324698590080569,-0.21699007435287915,-0.6792174058910588,-0.02085824546322736,-0.004475427722172445,-1.0630416348781486,-0.011973954095067671,-0.018233005640731277,-1.2469680340040015,-2.221055321708472,-0.4964708195450057,-0.20575581955720626
1993-01-26,0.5218772296119846,0.3876431969468849,-0.4742856755373594,-0.06920508527083263,-0.11633084242682436,0.29688618780094145,0.19440969965368773,0.3554915592947816,-0.02085824546322736,-1.3171726863139508,-0.18686696247045534,-0.011973954095067671,-2.248644372582541,0.22408435790616452,-0.32787670791794915,0.7217899563425507,-0.1318783750058136
1993-01-27,-0.2818117907193661,-0.6666337827619064,-0.31696775078155826,-0.513253732059581,-0.4666289224816232,-0.42127876461786834,-0.4669033266795303,-0.3955796566463287,-0.02085824546322736,1.5666528293367485,-0.2494609047261373,-0.011973954095067671,1.3434633676962537,-0.27076110495442884,0.17835100299708995,-0.5669669328648537,-0.2860821344248724
1993-01-28,0.4940673112878139,0.14404707687113852,0.3926804627014174,-0.4358485282978294,-0.5773138349991985,0.19509350454296048,0.24097072706061262,-0.0041251771875469466,-0.02085824546322736,-0.004475427722172445,-0.015088830311221432,-0.41748706775911726,-0.481870046062534,-0.02333837352413218,-0.22690937708997672,0.25729440719006397,0.08453454010959552
1993-01-29,0.44040645001140627,0.12228160191588272,0.0843561461440828,0.3133041402109543,0.17169418417849452,0.1941173858433688,0.10607617656126275,-0.0041251771875469466,-0.02085824546322736,0.2525058080782467,0.7400438308751262,0.0894461898959883,1.3141190283858961,1.584876559542779,-0.15988461540585136,-0.20487493096502746,0.9494655695845939
1993-02-01,0.411736774434962,0.44019128382813316,0.5664844414277691,0.6348763662606616,1.2393189254828834,0.15616021346779824,0.40818990451241066,0.4189538524962166,-0.02085824546322736,1.0075891252203424,-0.24752898301314746,0.1912728137224261,1.2717266368355402,-0.6499821725271926,-3.0453464306692095,0.15253642238704215,1.1137600788647595
1993-02-02,-0.1283146270576675,-0.2603285954067311,-0.5975228041656886,-0.5128949302553312,0.5939067735050929,0.7413486264529405,0.09115797559068524,-0.12016590063049289,-0.44071166767822373,0.4441758780061857,0.046522910595135275,0.3902781143325103,-1.3081926481170028,0.8420002149297923,-0.8685537754500173,0.19249098003099227,-0.5745631039283581
1993-02-03,1.2777497905166864,0.5543507469140382,0.18364293224559508,0.21250776664838195,0.9459103971630941,0.4864854618841173,0.4614936220434317,0.7095425172540026,0.24194586761754916,1.5546266496059908,0.2171246492832242,0.4866354302195913,-0.018233005640731277,-0.8401601850253905,-5.502002905875312,0.6959245271267974,0.5462132757438914
1993-02-04,0.11352975198556638,-0.15341355484245053,0.3410121110220968,-0.4122869659398182,1.0107134795425683,-0.5078640447051433,0.025557389528988658,-0.0041251771875469466,-0.2836623585440039,0.896347185433515,0.15511224735116635,1.1670524149308217,-0.19049336577759957,-0.0718551504767984,1.216839097750128,-0.12157415911205853,0.16981235462866012
1993-02-05,1.3596706588493834,2.0243274052529205,0.5341472180172805,1.2728181172028905,0.15893549803021717,0.68823652378487,1.461955254437652,0.7421118537795042,-0.02085824546322736,0.926956683393497,2.0054336788354874,1.7088922084445928,0.3255589536596643,0.02517840342853404,-2.5856362664575028,0.9325592366306488,0.9935158363116322
1993-02-08,0.21467258199415004,0.5305774225007779,-0.03504781328062592,0.4415791090569871,-0.2016269626873129,0.3811424533193194,0.06753664884432117,0.06791830673432965,-0.02085824546322736,0.2023582041334939,0.241180162080836,0.36285517225498864,-0.9707657269281009,-0.5599440392376676,1.5469907991479794,0.8578284370195755,0.07730703368595795
1993-02-09,-0.4355352215465956,0.5953401500026493,-0.44706398482200405,0.20619775413634436,0.15893549803021717,-0.4025210361403455,-0.28119618543172376,0.2422067465692364,-0.02085824546322736,-0.6746578075379632,0.4878392425040529,0.6386347331571327,-0.5695839175435162,0.464750515236737,1.4526459173333126,-0.3619750485570039,-0.6511226800939606
1993-02-10,0.15721388484404883,-0.26647277607299674,0.48109181917868166,0.010939344469440507,0.22814064787777863,1.4493467121005466,-0.059284733103141335,0.31251946567161804,-0.02085824546322736,0.0891938432929504,1.0300959223442363,-0.10430807441007836,-0.10714909671204902,-0.7574867761576862,-2.3861314739484407,0.6054780286668998,-0.014174914092233312
1993-02-11,-0.21573920319224696,-0.17705083430649438,0.3860373405358989,0.04819608784043509,-0.8739095747670066,-0.11026004576139276,-0.10412184977090214,-0.1264931829610436,0.24194586761754916,0.13411550833073327,0.11275266732664829,-0.011973954095067671,-0.3758602086848761,-1.4269008992126393,-0.4519911792032838,0.151343061334761,0.16716107925429852
1993-02-12,0.7129554606568267,0.4737874214917734,-0.16411272793327977,0.49283362880477893,0.3211495480686425,0.8475558287999034,0.40287303338740044,-0.03475738895070381,0.39689378575591355,0.4550024450201248,-0.2517998383420042,-0.2899339154318724,0.42831028847473124,0.8840002825753994,0.8691779937859907,0.3523167594887874,0.258284207977027
1993-02-15,0.22375807502601572,0.06315412323123333,-0.015519181368959734,-0.06722191374013987,0.4887228297127205,-0.2963053454560018,-0.12315630117957994,0.10811426239095656,0.13494029577819705,0.04168123067552432,0.4192654987999378,-0.4793756800042559,0.6206424330270552,-0.02333837352413218,0.7274055634250494,0.2525319572346315,-0.743234969169448
1993-02-16,-0.12056403622391954,0.26142966659089895,-0.16454968458985517,0.03125208336773274,-0.4511133428936394,-0.3887203951938412,0.2597770856472018,-0.18790248790016903,1.8633492320926446,-1.823961111329848,-0.3405736490294676,-0.011973954095067671,0.24321263712936492,1.5937002863533938,1.521779527972073,0.25925795183849615,-0.9455103651681587
1993-02-17,-0.3978633228001633,-0.4239234087498783,-0.36714887328534157,-0.4587544372616615,-0.44414196420191504,-0.43561090291752536,-0.4095650541581658,-0.49705180862254217,0.12897385213182697,-0.052503258740250525,-0.14960204683614725,-0.19971596013632062,1.2853253796141066,-0.4100047611791286,-0.953566820543498,-0.14777628877361476,-1.0628800683805653
1993-02-18,0.7751155293320592,0.9133795742093483,0.48514101376831753,0.6316339182017912,0.7514964141200393,-1.739862710241942,0.7494623150821698,0.25312791002517987,0.12854473813835465,0.8916995337044017,0.31746834307360594,0.17576805194618528,-0.018233005640731277,-0.02333837352413218,-0.024279187046443378,0.7843806437558802,0.7516630778248543
1993-02-19,0.5607039627956882,-0.08523405924590925,-0.06730618697937463,0.08414240416015177,-0.11116071428990777,-0.010689291410513014,0.14957193335759103,0.07795642783523081,0.6216553997719626,-0.7104355553298165,-0.7593705379584318,-0.011973954095067671,0.4001992041694468,-0.7574867761576862,-1.224584216772685,0.1433446021347918,-1.460133741034285
1993-02-22,0.016983611906561346,0.8513857519252458,-0.9304644116488175,0.2994178102024678,-0.02134573232854788,0.3461278801538079,0.7518772900837559,0.1801366087891073,0.3706370712773397,1.6266665946869545,-0.23491629482038612,-0.011973954095067671,-0.018233005640731277,0.6622404878429856,-0.31896480758894036,0.11382932960631065,-1.6072202919842251
1993-02-23,-0.8469460653151449,-1.3381079768972357,-0.45264729139400806,-1.5237580631951386,0.06846924963281201,-0.06920372046055795,-0.5234266393636746,-0.09618320740058656,-0.02085824546322736,-1.305026197349352,-0.015088830311221432,-0.011973954095067671,-0.8594607177927056,-1.2051411044802254,-0.15117778584641747,-0.5761303532884513,0.047375463418584285
1993-02-24,-0.46597518629044726,-0.7038204957658406,-1.35682105275402,-1.2634819427492001,-0.17111290085083294,-0.6733561402577884,-0.33950226269296446,0.006110680729161664,-0.955502403840204,-0.05200987323347807,-0.9087153616565384,-0.19971596013632062,-0.46696493596502836,-0.6767838569354752,-0.10908138837362533,-0.5714674871447717,0.6290284503239701
1993-02-25,0.5459690669229124,0.3630332932498731,0.35197577031950705,0.631267594519924,0.20814313218360875,0.2537808185237652,0.6309460876311619,0.4241646151552506,-0.419458130258644,0.183788344450442,0.4300466325717856,0.2693931871444021,-0.018233005640731277,1.372390493348871,-0.024279187046443378,0.3954970801253227,1.2645921012667085
1993-02-26,1.3261679802983188,1.312072054934495,0.517356462251122,0.5444211826406196,0.6126052016094463,1.1199422658374898,0.620388933407222,0.38068006005284294,-0.02085824546322736,3.3904450698702284,0.7628566052907129,0.6765360026237253,0.8532944270253622,0.464750515236737,0.6496198908930733,0.612397579083683,0.4662288846140358
1993-03-01,0.8995569865268312,0.6317156416377468,0.8163564642860691,0.3025832588595577,1.4673245635036996,0.046841550366627786,0.4917060069013841,0.036233147188336895,-0.02085824546322736,0.6461955469528444,0.4215220178456278,0.68551270673242,-0.4410285079825276,-0.7574867761576862,-0.5287364745144276,0.45836452200819106,-1.0795967600228726
1993-03-02,-0.1816531123700301,-0.4607616783440443,-0.5596863086028941,0.12708650443704947,-0.22347750250322276,-0.6029252995362873,0.005161382785190877,-0.07477060649674029,-0.4225272644902859,-0.22034047441047871,-0.12395834070413447,-0.011973954095067671,-0.018233005640731277,-0.7697572324537687,1.1850987167536242,-0.14701485986971763,0.6689076832981568
1993-03-03,0.08208816232056701,-0.6109367080637663,-0.4241504733829353,-0.61797656926884,2.081453798491334,-0.46592247942204684,0.12672010897722646,-0.17605021537367477,-0.02085824546322736,-2.1265884297723043,-0.6722845352147818,0.2616830523431102,0.40456249670106503,0.6737054789470242,-0.35460463675493653,-0.15263039456299426,0.07976385488826429
1993-03-04,-0.4023785966818849,-0.41949673727202985,-0.1704526762583971,0.0906677364194607,-0.33860835791260435,-0.7602592989913912,-0.08675520306788677,-0.22737236426942595,-0.2734810448025481,0.13069685183320046,-0.015088830311221432,-0.1036259135587945,0.31685750724249706,-0.47018723665462747,-0.024279187046443378,-0.1873735007470849,0.7533335455476677
1993-03-05,0.2586236292224492,-0.6811532800827645,-1.0583975175402764,-0.24865815067056804,-0.02134573232854788,-0.32069990945923516,-0.11509392406134007,-0.14663837141229935,-0.02085824546322736,0.10761210748967649,0.03670429405162101,0.17029459072054925,0.06510869128621848,0.1758133000515464,-0.48255121704984427,-0.2968655149763827,-0.3962718353646654
1993-03-08,0.23560561660697552,0.37131514184117564,-0.1189267951995969,0.18726190921576602,-0.02134573232854788,-0.05250260648672315,0.39747959643791075,-0.07551274548198533,-0.02085824546322736,0.5548739384544098,0.01726027422383789,0.2589608075660981,-0.018233005640731277,-0.02333837352413218,0.5994645726947755,0.19917937591095805,1.771282084405857
1993-03-09,0.14710648938713936,2.8451817828360566,1.0294674065926963,1.6426925440398443,0.3703213116989375,-0.4451480075870831,0.32168916251846635,0.3417977744004258,0.3827530995637078,-0.004475427722172445,0.3396598762626985,0.43656457484136146,-0.5208723511788109,-0.22249004709981074,0.3457796083019312,0.1613806994046145,-0.20074236326993655
