Dates,EBS AV,KBC BB,CSGN SW,UBSG SW,DBK GR,CBK GR,DANSKE DC,JYSK DC,BBVA SM,BKT SM,SAN SM,NDA SS,KN FP,GLE FP,BNP FP,STAN LN,HSBA LN,CBG LN,LLOY LN,BARC LN,RBS LN,BIRG ID,AIBG ID,MB IM,ISP IM,UCG IM,INGA NA,DNB NO,PEO PW,BCP PL,SEBA SS,SWEDA SS,SHBA SS,SX7P Index
1999-01-19,-0.01744548319378496,-0.023537163982156564,-0.36962089657435054,0.23142861588149968,0.07753627093869059,0.047202890841538434,-0.8392481006482657,0.2550207451324512,-1.4173553911346046,-1.2022010190136874,1.2275288901828536,2.396518773111411,-0.9817734558132722,1.5178516668423807,0.3057604306360509,-0.643703365918659,-1.2101027260528279,0.052927646408137775,0.01607726594280872,0.2693935177070987,-0.17872733419343645,0.1794398336336796,0.3895757169085656,-1.614554282330731,-0.37024885858500534,-0.7433773822479679,0.5768394284083305,0.16669246481518388,0.39229767481390687,-0.33156437536505856,1.346788673935127,1.9189029709193515,1.0959520268032428,-0.19835041094244557
1999-01-20,0.19467870733988857,0.0008269454911445327,0.6401661644289736,0.699978565261044,0.37815318519133984,-0.20510629319107362,0.34742581982068454,-0.019740284557154743,0.466023587609513,-0.24179590790840225,0.19299391244859673,-1.5222602691827065,-0.2868964894642261,0.7370769908577242,2.3582481715825,1.3976133811432594,1.8084797972648503,-0.2048024390317598,0.7463297403886938,0.76749203135443,0.48879768812533575,1.309480511582101,0.42296513469603236,-0.4308104796631015,-0.15886066049821188,-0.3138003695576651,0.43616214310325996,-1.2525144555357326,-0.11396190133708761,0.13538163241474555,3.448753698789988,0.7331059062710552,0.3586782765271839,0.8578391649460367
1999-01-21,-0.4177172592459133,-0.5395198719543332,-0.7297954313099163,0.36373875703246167,-0.7432839901322591,-0.7198320558937293,-0.5084988562419823,-1.0316324895764282,-1.6277480526905297,0.05704497684440755,-1.9004191800236254,-1.4442858500161633,-0.8686673723969641,-0.19523651180248972,-2.1399060786654864,-1.5602998472269183,-1.4369331976651023,0.09797730329053321,-0.9171517439428315,-0.11172391315350705,0.10741847738857797,0.8826111883152196,0.15978801365018494,-1.7091830204476575,-0.7878664877443673,-0.9406312630726654,-0.127879811780939,0.4685243347173851,-1.7876771680386572,0.90045126195,-0.8711140126878505,-1.9244308338128446,-2.664161880609578,-0.8136074665736921
1999-01-22,-2.0197893926404875,-0.5479932243502804,-1.4320480114251382,-1.205275163659352,-1.592309774716001,-1.0843017885084638,-0.2330267234597104,0.03652463252270365,-3.2861247188623017,-0.22690306533795368,-0.6941763867680727,0.05021663737849836,-0.36910039667471334,-1.802608584956065,-0.3083859207360954,-2.4658565136964326,-2.2172588966847693,-0.321998856342424,-0.6817562237407253,-0.8586760767132482,-1.3426173587706285,-0.6829785624443179,-0.5575540543750559,-2.443644394740229,-0.4171534991859759,-0.037198380370931254,-2.892956508814206,-0.18713718495247014,-2.7593921870547065,-0.834362323418478,-1.1216806969530824,-0.7886031134968988,-0.27793198638122313,-1.7680934635644165
1999-01-25,-0.5725331455242592,-0.7103536719803133,0.3318862389012526,0.293231540122845,-0.7354092961033386,0.5085718570980611,0.5804685319082564,2.878540002833474,-0.6150584446458813,1.5549637945565482,-0.1359203567240293,-0.6837703672901276,0.2180239099262441,-0.1284400635966209,0.5531656224113743,0.08799762094388819,-1.3003405597370021,-1.7631649356843075,-0.5549774034653963,-0.24800314297051634,-1.2302616881718196,0.2960643927756046,0.4110797597230491,-0.8122518776954402,-1.206469974258671,-0.7059687833366539,0.3618226516494117,0.4307259774851085,-0.3597595905535151,0.5125174404030439,-1.0627056337763403,1.087357618049264,-0.24443465352885094,-0.3889352556276626
1999-01-26,1.1316816896147406,-0.25670947662707344,-0.10501850322012775,-0.27928636552877184,-0.5451629037251694,-0.8900099412001922,0.357905918086871,0.0408233050155389,0.4776893246640355,-0.45358764932353174,0.06262503786653328,-0.8445118317162432,0.25217010778717924,-0.6484036254455242,-0.2788516913588575,0.44605977061975327,-0.36443809936980665,-0.36057060615009656,0.24702738561783874,-0.7623730644468747,-0.7143463631402346,0.07556155425323743,-0.21824689435824843,0.539621609865336,-1.4170084453265595,0.5592972764478641,0.1464518928731633,0.08396782887130055,3.097835473802404,-0.010342211162598343,0.4916017721291215,-0.8234318542173751,0.5929923097807157,0.026514698518192197
1999-01-27,1.832820892074814,-0.10272059111974113,0.6710260277585909,-0.3616013321014755,0.10864397534103261,0.162419869884882,-0.01763464349513143,-0.03143885516061992,0.5892775759036023,1.6402017449056676,0.7071748504974044,0.8964206712802352,0.3951966643213806,1.5382118364580235,0.6317224594715651,0.9304542920008027,1.18121125969686,-1.288888997711535,0.11387982228349142,-1.0208862971102166,0.9559725533350261,0.14628094730698302,-0.23429443789018883,0.6355903327211574,-0.33177882739384174,-0.327528527008156,0.25162896643616356,1.8506429904761226,0.8685094311637157,0.392943303520282,0.40861392150933923,0.5441871427251909,1.017806639738453,-0.04784872464300293
1999-01-28,-0.6235890584655184,0.38756062456578055,0.9038159720429114,1.9702007952732412,1.4670498824666636,0.45644356605546155,-0.6164399251177483,-1.4927576549405792,1.8555591684042463,0.5314936576814755,0.9705399063721794,0.724425965216044,0.9215730144694828,1.9595971191088162,1.7927985406776132,0.5797726768388318,0.26218824589675493,-0.054428913204201804,-0.7665033058214625,-0.2266824187001468,1.399040967456224,-0.17238768489849904,-0.03623518852068452,1.1773711564602312,1.0146801743280287,0.9136311504213157,1.0789053212304944,3.561665828347694,-1.5018590312651061,-0.03871486574920881,1.5385985378200602,0.6142280903258299,-1.2205012453344388,0.8237191966958357
1999-01-29,-0.17372086912560353,-0.12761004945342916,0.9222695730930309,1.2812736111459506,1.5908424869373197,-0.13300717947258373,0.4780617537803198,-0.02676018827012667,0.7067217120086962,-0.005683384915371478,0.08787379673945259,-0.7908378991978967,2.1846022858851932,-0.723248292504762,-1.0916063677870027,2.5346989885296716,1.2552406385215917,2.935942568369803,0.5940997926594379,1.668875694896781,0.21830558919324522,-0.365523288402101,-0.10348486455200655,0.1224545743866423,0.18547298324184877,-0.5784319351629423,-0.61546404023268,0.2633907094572458,0.6779376129045005,0.23343560128132496,1.632761712060736,-0.5702498947249408,-0.022742958395462545,0.5147183383668013
1999-02-01,0.22705030135364926,1.0153629615014856,0.25685893634339746,1.0629360371101328,0.8262515458189179,1.0578965147021757,-0.12599263969510954,0.5521549929542429,-0.027695846430539864,-0.31789691108390794,-1.2636591373198476,-0.5062987576721231,-0.8085411979203707,-1.236403736349178,-1.064611390502447,1.5936968406351144,-0.561281328349326,1.1331586478533362,0.7641484049237945,0.8857373820365387,0.6691776933462596,0.14445296968165514,0.2974720579071108,0.6676888465498568,1.7452056000739067,0.930211117270677,1.8987385871943552,0.887301615906728,-0.013433815798957003,0.10444070953408217,0.5915867290086543,1.2704453152889446,0.07849736799114138,0.768172909574866
1999-02-02,0.01191081296056019,0.9867806472587859,-0.24906819831007246,-0.4576654526923626,-1.0923897683775046,-1.2977983633925503,0.5581868067003952,-0.3766110971054103,0.40865171716193033,-0.44048684355786016,-0.0503197625077103,0.6822622071025229,-0.07097233268452986,-0.9155523023798732,-0.5573850022110259,-0.8579991846988102,0.5040747948288641,-1.743036584379621,0.5833650701546702,1.6323899515347315,1.266949272883612,0.33363922596063583,1.2579045509282143,-1.4047054989642713,-0.6737169501674264,-1.288195565231345,-0.8963616358064841,-1.4564290911459494,-0.06112642302354469,0.11834351112526817,-0.8146125895921799,-0.5704157339991136,-0.031132671885324016,0.3219640568141077
1999-02-03,-0.10167001776549046,0.6509826414871123,-0.4145582265530101,-0.3378695824320195,-1.038925652587905,0.04917221200481502,-0.3205556659324589,-0.017723514255268517,0.00910871012524676,0.09997171027771522,1.4128359922577076,-0.5903444615749953,-1.1064227554952033,-1.9802855137029034,-0.2824576510624992,0.013584687933029624,-0.31781409522322923,0.29052080551241055,-0.13665704323616645,-0.31409426306848426,1.0187141580313148,0.8229629082460957,-1.197049107830481,-0.5041616967365403,-0.2281879519638252,-0.13575830476944653,-0.9891449023631486,0.3492927215743174,0.18482993335042405,-0.8296222926769584,-1.0442498832972282,-1.1920160268962983,-0.6073976998342555,-0.2493411665670931
1999-02-04,0.7048124343645897,0.3804812916666898,-0.8151568332540325,-0.5952390544824929,0.24952307864433018,-0.14894117847031982,1.712255460414313,0.288004693169179,-0.28086254423775897,1.0783887864817285,-0.8441682814327562,0.17525663920935208,-0.0028202331830159784,-0.35386114523101103,0.2782382712628477,0.3436720817107465,-0.759162875508787,0.9366532274260084,-0.7990364911159057,0.25083329402165605,-0.7929055473315622,-1.1710437890146634,-0.6431323471110266,0.9621013392395479,-1.1199469877755288,-1.2729462174474655,0.07384043831738182,0.10512543691437545,0.7547225305590445,0.10572810065836596,0.8276129398435068,-0.15099355228808314,1.028926001729655,-0.42147219674625547
1999-02-05,1.5334338432262964,-0.25974242072267073,0.47893440263190706,-0.018427192922000738,0.23928811805434977,0.23310021172355866,0.19347026742116483,0.13591602311027937,-0.6874404230028408,-0.005683384915371478,1.0186040088074408,0.13618807412777414,-0.2127671657001691,-0.46780117194792886,0.05371824075948572,-1.919373287291128,-0.8906243190337098,4.921678881985668,-1.0041336696485232,-0.8667668839783141,0.9427415797468823,-1.0286098162648292,-0.6636084040132407,-1.6057734628287552,-0.7372403961138712,-0.7212160024653239,0.21171265391849345,0.1304899237277116,-0.9644851058528292,0.4515736488294103,-0.33084077419699587,0.3397646009528122,0.39820799956142205,-0.3537276292449264
1999-02-08,1.1527673309868691,-0.5262048617634186,-0.21852706854504658,-0.18332827125174103,0.5791271618169933,0.16160020832134428,-0.6989582762101166,-0.6842434225579489,-0.9604472715917945,-0.5673860251988908,-0.8411576501948209,-1.8923101708060652,-0.28486130343251115,0.19322908159015947,-1.1904577373167675,-0.7399221961053633,-0.6631115622328916,-0.9452784814673332,-0.1304583468956717,-1.1141139509221143,-0.38370906326730914,-0.5226763074221944,0.058598027996136254,-1.1430997919569175,-1.42980214803053,-1.4253104086321704,-0.6917636067912486,-0.36238259117270444,-1.6438187317205415,-0.22625996625566797,-1.0454898481212487,-1.6391369085864504,-1.8448720052493375,-0.866641755527171
1999-02-09,0.32994185261212644,-0.7802161634879997,-0.9740424383475667,-0.969997861610713,-1.0640423115973228,-0.2188238195135537,0.003967173429037658,0.23570622394451363,-0.9804243467140786,-0.18410865982921584,-0.07662659176105217,-1.4112971186562087,-0.39436342553849746,-1.8621345482058755,-2.058577747093035,-0.8804469049384811,-0.8172856605955716,-0.07998566085610187,-0.8849795494099088,-0.673105009693579,-0.52032137611465,-1.097538801875037,-0.3528357527092352,-1.638946157971848,-1.1781402756802637,-1.6311154308076488,-1.6505980493097077,-2.3026230625536135,1.0216783827115636,-0.41750934831821207,-1.2244091896230416,-1.158932775532416,-2.418579385471311,-1.3846795803239484
1999-02-10,-2.249564017778981,-0.8233055890287732,0.13402751954747522,-0.22836407164362965,-0.11641105563387662,-0.2772356278546729,0.023376718019339417,-0.22942328185950459,0.998641766964572,0.3651908496865094,-0.6905727837939707,-0.19896124414666738,-0.6516461157349347,0.6307608240730087,0.2977750171834525,-1.5767194814145382,-0.3796897202370727,-1.4829172116104659,0.037594026650571974,-0.4482388576222244,-1.17038339799687,-0.05479583348793735,0.24414563593333363,0.867769998732097,0.7812279291136568,2.7238247698758413,-0.36562049517691303,-0.776011739045667,-2.830376776577435,0.2080153958020704,-0.4149319061012315,0.03688287121158168,1.0908595750915544,0.19951971945185276
1999-02-11,-1.4250692988600362,0.22752178382178143,0.9403504291558793,-0.38007692083109,-0.3748982954403472,0.2767321254863215,-0.32198177834164704,0.46436383130958286,0.2722544107278082,-0.45181730098610157,0.285814283034624,1.0093092482701547,0.5382445475397653,0.4804867135576931,2.32445940421993,0.7759022894874544,1.5921139103599256,0.6425781129041358,1.300390308257564,1.9607471898213582,0.3427025743023828,0.08776571126241829,-0.25497637567811077,1.6478552354708518,2.4548631976476702,0.009900130975347005,1.5339660198100293,-0.3402249083207847,1.1166681210654699,0.4241770520453286,0.08927274018245372,-0.013461934997402312,-0.8497196764920172,1.0231337710474515
1999-02-12,0.797869815485728,0.07606676345747229,1.1244581096237722,0.9522394606224978,-0.33504583436601587,-0.6222551922184629,-0.7495848475723969,-0.12806014316865547,0.19591364193394228,1.101392640899457,0.42234014095852823,-0.3643657217650136,0.3541620948835111,0.08414935761967329,-0.9755777820073998,0.7948871967192165,2.422456202983776,0.5660301949902576,3.0527370990621474,2.4423966144393803,1.9221435838111658,1.1305086796495178,0.4572070722022092,-0.7104277280268433,1.0231341736523953,0.7660936488782194,-0.6794987916904726,0.6019386728732582,1.9479047289412588,-0.11144558146445953,-0.6489629401163776,0.5256971378874309,1.4035854763594797,1.5555921609602419
1999-02-15,1.1437931867937403,0.27533064164734783,-0.07491723812341558,0.38055035444112983,-0.42588666416562604,-0.41410226400915934,-0.1429581434466513,-0.4209687597126121,1.911481013902466,1.8559507380796108,1.5006957474435878,0.07719887878871633,-1.302949373468113,0.16776627789979376,-0.7616390813479087,-0.3941099032441472,0.6353968108121993,0.04544804018421926,1.246386011454341,1.6955410741839196,0.9399392150446942,0.22000820173723723,-0.35331291611702204,1.8649230005705884,2.5557784699541646,1.7726734801391775,0.18566286403275087,-0.902065434808072,-0.20942787915294775,0.1198019609785988,0.30865853007429034,1.1635263512331104,0.5985508372191768,0.8461466528362087
1999-02-16,2.228580607754616,0.17439676131580337,0.7023742543531354,0.03436408022339165,2.270071256837142,0.7860071021317006,-0.06144480405334597,0.1770417078214016,-0.8231337829274981,0.4265505421848272,-0.12794961356609044,0.8620338787425242,-0.07657268576668255,-0.5339532060690956,-0.3869615990921346,1.7159111408583583,2.2833249173507952,1.1951868735309827,1.1275908961576377,2.4251781844041025,0.3904819389278131,0.5844450611891878,0.694319487252761,0.1683204845221055,-1.21783031575451,-0.6700350864832597,-0.5421343538051089,-0.16178594567329777,-0.3064402106904393,0.03304446926576098,1.392985183617819,-0.032212426636552834,0.9717680839605901,0.7957517162734978
1999-02-17,-1.4699725760723625,-0.7239202748513827,0.5862677213639211,0.2278577126295588,-1.0334128666238263,-0.8756561273209149,-0.17852201454360503,-0.20337433099199967,0.3727757899723465,-0.01949177697179714,0.0596648398715549,-1.465043444534712,-0.3725402864040963,-0.5125716266738062,-0.5709176476594627,0.08479620803410827,-0.3945486523649088,2.6316514805285367,0.19813868403488855,-0.6117626873651646,-0.9274693708943436,-0.08281698525522324,-0.9655196603391254,0.4120853573822553,0.44724747347422006,1.0871753543541998,-0.2533474278274328,-0.8223495130559998,-1.294711221595913,-0.7393526808640863,-0.5704356956035023,-1.863079696014594,-1.486862284530673,-0.43811600270218
1999-02-18,0.37375058542542927,0.3525790705841307,-0.15310521379734784,-0.17550540720734156,0.3852167154598894,-0.1404365965194653,0.11668370215544865,0.0039373836917749394,0.5135110393158486,-0.14513970903221504,0.3529118311803993,0.2599380569320609,-0.3008892351164238,-0.23013339431353658,-0.7927731768058512,-0.0007126928280174706,0.04321822205706865,2.334926845532255,0.5942615324602812,0.5248953861534167,0.6145045849788814,-0.0233534744989484,-0.7837666042095868,0.21895156429091084,0.8822031721793654,0.8066610103424834,0.004410683008240776,-1.373657802091273,-0.502088601438531,0.15070214751586283,-0.17337936820171138,-0.07070420349214002,0.2899644859301551,0.2319098503780698
1999-02-19,0.9323945772444984,0.889425808838205,-0.6365703580568076,-0.3936161796532122,-0.7912158320390487,-0.22997636340034522,-0.2500801553668816,-0.1478916688584628,0.18821516524004095,-0.1443872053564599,0.8753677196887066,1.607839981122108,0.4811046914416679,-0.5227691595248277,2.6174958537941277,-0.8520602525701597,-1.4076903110680175,1.0433129019408751,-0.7392819639652141,0.34724995408228737,-0.06831838754039188,0.29400576754287155,0.5813413922617825,0.2792261584230133,-0.5578948809510709,-0.7936288372442967,-0.0696332790983384,-0.14089750650418473,-0.5318353316722614,-0.6925259320799703,1.3985662672308665,1.2480738649177499,0.04397797516195732,-0.19175849690910798
1999-02-22,0.5416496150480714,0.2194957419242276,0.6478764845741649,1.0102074799398542,-0.6846767993633553,0.7826216605944813,-0.6267347716146826,0.2397669948696955,-0.7106053860828352,-0.7111320744249496,0.4472541379769288,-0.5003171820860541,-0.5619013227309032,0.4072221320748262,1.6966732874198227,-0.369590455123233,-1.9958278684438764,-1.3781579523242486,0.30118284679785906,-0.42207206132156966,0.2805036105259339,0.1737102853070834,-0.5204859491640492,3.105162479504773,2.1236262268730157,0.5461155918372351,1.5985040253102003,-0.33875337601103606,-0.5509056297923828,0.16721937657628652,1.7430171239775516,-0.38304692877308033,-0.06852636774036115,0.22440918606729918
1999-02-23,0.39350457654187404,-0.16913058094241526,0.19939973026162255,1.1161863525637572,1.154012081663466,0.6678242367107653,-1.4597503971317451,-0.8608854427847933,1.013419881907384,0.2777374460760281,0.7243312816976227,-1.8084404416116744,0.03477578397876746,0.8865290329643145,-1.1272265069386953,1.4534844338361204,1.8822031448792536,1.0744456021051898,0.2598935129363148,1.1359062449643342,0.3261773721327408,0.14676952593957632,0.32986847880179404,-0.7215795404886859,-0.680478112490328,-0.6379193409039691,0.636683631986092,0.7413427425720199,0.005373493484654689,0.25580383439350224,-0.21884426271648252,0.003947205763385956,-1.2099627046236734,0.21808907953704135
1999-02-24,-0.7314480086376338,-0.8117092879840574,0.1781245286332574,0.58130371289694,0.7396817736657794,0.30450756390391903,-0.22314207111913673,0.8435359849399088,1.3394591473985178,-0.26092173427820287,1.0630776500630987,0.3169109097730132,-0.04041625034479942,-0.3123234401020024,-0.3454385030437881,0.8308475601099088,3.3411901652558007,1.6722036069182953,0.8189104091589282,0.3411496623845354,-0.10367169029472738,-0.1791940025955554,0.3259921140715863,-0.4128653459657539,0.6147686192453912,-0.09463242309614744,-0.10019240257153252,-0.4008921362366365,-0.5519408438383694,0.6940880897398092,1.176253103946324,-0.7992701916225899,-0.427051392316451,1.0330454055962985
1999-02-25,-0.5681185954851931,0.4955212851604277,-1.2727594647460958,-1.5054773650334734,-0.562848298496579,-0.13486016779988058,-1.3546665138091651,0.0008464793469970616,-1.2857853793626401,-1.0391850785630552,-0.8480322477930011,-0.7828008514697281,0.3704049336735953,-1.098594973052159,-0.7847336274896997,-0.9519633098120774,-0.4847702010787381,-0.2039947783385595,-0.7360269863008259,-1.361263720440384,-0.30145023406356086,-0.44604868307163015,0.19866064703188208,-1.4229579622538349,-0.33640666323142243,-0.4705432205496225,-0.5587164562600673,-0.4459020225160329,-3.99023235978185,0.30861895786608495,-2.0333430255008476,-1.0928098481694486,-1.7033707652893102,-1.0170799134592068
1999-02-26,0.0368184101251574,-0.5936509025236515,-0.06556444854026564,-0.43450440031395343,-0.398867638394059,-0.1640821605090129,-2.037958401812532,-0.47856203748173426,-0.168435368996531,-0.7356217521542905,-0.4016852347905504,-0.5469096010693021,-0.7516920149763989,0.75499102496564,-0.5023677486899403,-0.0059190810621221205,1.577942469706875,-1.3053113064744448,-1.02455597902568,-0.5139937823266677,-0.27855412817478364,-0.18436390094676394,0.2263497319266973,-0.0478271630296575,0.17512344317425027,1.2933334248988895,0.5326018040106477,-0.5367425784866882,1.7615539292138318,0.1775345199959815,0.06623130725326737,-0.8531863175858466,0.06886653167943327,-0.42323658492285693
1999-03-01,-0.7191308528650155,-0.7312388448228077,0.03743738316435662,-0.4817775370173227,-1.4028183285906362,-0.9331873338420849,-0.7770774834324831,-0.7856314701344915,-0.8893473562528273,-0.6282893070436913,-0.689762710659641,-1.467134746928473,0.5978658083717415,0.4858438999244432,-1.0809206684988193,0.26775238204114565,0.7335186783285739,-1.7018824539311663,0.11205565309922424,0.49015555158753804,-1.25716976503816,-0.7338738505932698,-0.260430103275788,-1.5785570515330993,-1.2492180428731974,-1.5361598702931338,-0.9518547498583487,0.5358578554892269,2.599597320127564,0.13366519433986393,-1.3140028413064562,-1.7258496228611522,-2.903810305071064,-1.0863132325724216
1999-03-02,0.37061628728276724,-0.22951492915538171,-0.38755331171155155,-0.3204213389914864,0.17044181800902747,-0.27327889325723514,0.7359821221924596,0.028742411256118663,-0.24566751285111768,-0.005683384915371478,-0.5947273793794143,0.5290460758927028,-0.6035062747377734,0.028326067818382327,2.1292459379423394,-0.09851160842586633,-0.6577653006690274,4.252042571563859,0.7884328492498831,0.31691652816683297,1.0961529255300135,-0.47284533804067985,-0.1458822702285115,1.0533971909003736,0.32712024650350335,-0.2218704964940792,-0.10346286825889794,-1.654060478806644,-2.924947377504932,-0.35687671349084743,0.9503973290774227,0.04801420397187116,0.24333370001011495,0.26997703676424467
